,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
319,85904,76,22592,"the book is mostly meets by the title page. default tex \maketitle are simple and minimalistic. i'm looking for  has_external_tag  of title pages: complex - have different  has_external_tag ; beautiful and awesome; available  has_external_tag ; and, finally!, with tex sources available. i think such  has_external_tag  would be a great inspiration and motivation stuff!",Showcase of beautiful title page done in TeX,6,7,85989.0,9790.0,2012-12-07 09:19:26,<titles><typography><big-list>,,1,463
320,86150,69,5392,"[see torn paper: matching up the torn edges for more on this topic, as well as better illustrations of the final product.] i have a document with a lot of short excerpts from another book scattered through it. putting frames around them looks a little too 'clean'. how can i get a 'torn page' type effect, to make it look as  has_external_tag  the excerpt has been physically torn out of a book? (i've occasionally seen this done in printed  has_external_tag , although i can't find an example right now.) i'm not wedded to a very spec has_external_tag ic look here -- googling 'torn page' gives plenty of  has_external_tag . but just to give this some frame of reference, here are some of the nicer ones: http://www.vectorstock.com/i/composite/84,79/white-paper-rip-edge-vector-198479.jpg http://lh6.ggpht.com/-eo-urygea_0/tukzcmuwuji/aaaaaaaab6e/2och4rp0l88/386--x--277--torn-paper.jpg (the strong colouration in this second example is a probably a little too distracting for actual use, although it might be interesting as an option. it's more the edge effect i'm interested in.) edit (again): i tried typesetting my text according to the updated  has_external_tag  of the  has_external_tag  below. here are the results: or with interpolated  has_external_tag : http://people.ds.cam.ac.uk/mg262/combined2.pdf",Torn page effect,2,5,86151.0,17049.0,2012-12-08 19:56:41,<typography>,,1,2631
321,86372,52,1972,"i recently asked a question on creating a torn paper effect. jldiaz provided an absolutely beautiful answer, which i have used (with a very minor modification) to indicate the way in which a document is being cut up into sections by a  has_external_tag : [jldiaz's original had flat top edges; i essentially copied the method he used for the bottoms and wrapped it around the -- (a.north east) in his  has_external_tag  to get torn top edges as well as bottom edges.] this is far better than anything i thought achievable, but there is a tweak that would make it even better --- in fact, it's taken from a comment on jldiaz's website. would it be possible to make the torn edges of the adjacent 'pieces of torn paper' line up, so that the bottom of 58 matches the top of 59 (and so on)? final result:",Torn paper: matching up the torn edges,2,2,86392.0,17049.0,2012-12-10 14:07:25,<tikz-pgf><typography>,,1,1245
322,86385,60,1932,"as i understand it, the point of \relax is to stop a macro from swallowing up subsequent material (such as whitespace). but {} (\bgroup\egroup) serves the same function. why do we need both?",What is the difference between \relax and {}?,3,1,86387.0,17049.0,2012-12-10 15:41:23,<macros><tex-core>,,1,241
323,89649,73,3115,"i am looking for a tikz qr  has_external_tag  generator. i am aware of  has_external_tag  as well as several ""local"" programs, a  has_external_tag  solution and  has_external_tag  services to do this. nevertheless,  has_external_tag  at all possible, i would much prefer a tikz replacement working with pdflatex/xelatex as well, since this is the most common  has_external_tag  at the moment.  has_external_tag  this doesn't yet exist, i would be willing to award a bounty on the creation of one. however i will wait until someone expresses interest in doing so, since i am not sure how long this might take. this link contains a couple of  has_external_tag  to the spec and possibly helpful implementations. bounty promise i promise that i, tohecz, will award a bounty of 300-500 rep points on this question, as soon as it gets a reasonably good answer. the value of the bounty depends on the quality of the answer. i decided not to provide the bounty now because 7 days might not be enough to solve the problem. the answer should be such that it is working with pdflatex, it is in tikz and is working well. i hope that my reputation and activity on this site is enough to give credit to this promise. yours, tohecz",pgf-Tikz QR code generator,1,5,,16809.0,2013-01-06 22:49:30,<tikz-pgf><pdftex><barcodes>,,1,1323
324,94523,82,7454,"i'm try to move my current paperwork routine towards a paperless  has_external_tag  (for the “administrative” type of papers, of course… not for serious reading tasks). there is one major annoyance thwarting me: people some has_external_tag  require me to print, sign and scan documents. they will not allow me to insert my scanned signature in an electronic file (even converted to  has_external_tag ). it's for unimportant papers (e.g., not for contracts!), it's a waste of time, but i cannot make them budge. thus, i want to design a filter that takes  has_external_tag   has_external_tag  as  has_external_tag , and gives them a “scanned document” look. what i have thought of so far: rasterization at not-so-great  has_external_tag . i have a ghostscript-based filter that does it, and i've used it a few  has_external_tag  already. but, the documents keeps their “pristine” aspect: white background is still white, etc. so, i considered getting a “scanned paper” texture from scanning a blank page, and apply it to my document. but:  has_external_tag  i put it in front of the content with low opacity, the text might become too blurry; and  has_external_tag  i put it behind the content, it works only  has_external_tag  content has a fully transparent background (which is not always true for my documents). now, i'm thinking tex/latex would be great  has_external_tag  to do that, but i cannot translate this nice idea into spec has_external_tag ics… so, what would you suggest?",Simulate a scanned paper,3,6,,3734.0,2013-01-19 19:38:39,<graphics>,,1,1455
325,94889,448,37864,"i wrote a book about latex, and my proud grandma wanted to have a copy. so she got it, said ""what a beautiful picture on the cover!"" and - ""what is this, latex?"". she doesn't know word, never used a computer. but she reads  has_external_tag . how can i explain what makes tex and latex special to a non-technical person? i don't mean introducing in using, and the existing question ""what are tex and latex?"" with its  has_external_tag  is still much too technical. such challenges are not rare. i need to explain to my boss why i request some days off to go to a tex conference, and soon my daughter will want to know what daddy does on the computer. my girlfriend needs to understand why i spend so much time at tex.se. does anyone know eye-opening words? perhaps an analogy or a metaphor would help? so grandma, girlfriend, daughter, boss - all may roughly understand and say ""ah, such a thing? useful indeed!""",How can I explain the meaning of LaTeX to my grandma?,28,15,95078.0,213.0,2013-01-22 17:20:06,<latex-project>,,1,1140
326,100024,57,4267,"i would like to submit my university  has_external_tag  composited in tex. but i am not sure what is the best practise in the writing stage so i would like to ask you - do you  has_external_tag  your  has_external_tag  in a tex editor or do you use some other text editor/program (ms word, libre office  has_external_tag r etc.) and after you finish, you transform your work into tex? edit: i am thinking about using word (or another office text-processor) instead of la/tex because i would like to get a visual presentation of my text. in my tex editor ( has_external_tag ) i need to search  has_external_tag  i wrote \section, \subsection or \subsubsection etc. i think it makes writing in  has_external_tag  much complicated for beginners. maybe it's only my inexperience. final solution: my final solution is to  has_external_tag  my  has_external_tag  in tex and  has_external_tag  as very comfortable a advanced editor.",Do you use TeX for writing your thesis or only for its composition?,21,12,100029.0,26536.0,2013-02-26 16:10:34,<best-practices>,,1,968
327,102878,129,5100,"i've been using latex consistently for about two years now and i haven't looked back to my ms word/powerpoint/publisher days since. i'm working at a  has_external_tag  institute / university spin-off where the use of ms office prevails. aside from the odd phd student, no one there uses latex for typesetting scientific articles, reports, manuals, scientific  has_external_tag  and  has_external_tag , etc.. some have never heard about it or even do not understand the concept. that said, frustration with ms word/powerpoint/publisher is palpable at work. as i believe everybody there would benefit from becoming tex-literate, i've tried to convince my boss to encourage the use of latex at work, but he remains fiercely opposed to it for several reasons: time investment required due to the steep  has_external_tag  curve; most of our partners/clients tend to use ms office; collaborative work in latex is difficult. (these issues have been addressed here and here.) despite my boss's skepticism, and with his approval, i'm going to give a 10-15min presentation on latex to try and bring my fellow workers to the bright side of typesetting. during that talk, i need to explain what latex is (stefan's post should come in handy for that), how it works, and why they should consider  has_external_tag  how to use it; in other words, i must dazzle them with the possibilities offered by latex. my questions are: how, in your opinion, can i most effectively convince tex-illiterate co-workers to take up to latex? do you have any trick up your sleeve? have you had to give such a presentation, or did you attend a similar presentation, which could inform me on how to prepare mine? edit: see my self-answer below for an account of how the presentation went and for  has_external_tag  to the relevant  has_external_tag .",How to convert TeX-illiterate coworkers to LaTeX?,22,17,102885.0,21891.0,2013-03-17 11:49:06,<msword><teaching>,,1,2420
328,104004,61,1676,"this expression is just an example, of course. my question is: should one always specify the quantity being exponentiated by surrounding it with  has_external_tag , or is it acceptable to drop those  has_external_tag ? ( has_external_tag  in which \left(...\right) are used lie outside the scope of my question.) it seems to me that one should  has_external_tag  {(x+y)}^2 but i do see (x+y)^2 a lot... \documentclass{ has_external_tag } \begin{document} ${(x+y)}^2$ or $(x+y)^2$? \end{document}",{(x+y)}^2 or (x+y)^2?,5,3,104005.0,21891.0,2013-03-23 23:49:47,<math-mode><typography><braces>,,1,669
329,104248,104,16682,"i think the questions says it all! :) by tex, i mean any derivative of tex as long as the  has_external_tag  is clearly a derivative of tex, i.e. that it could belong on tex.sx (and not pure  has_external_tag  for example). i'll give two  has_external_tag  myself so you see what i mean.",What is the most bizarre thing you have seen done with TeX,14,6,104258.0,10102.0,2013-03-25 18:49:06,<fun><big-list>,,1,291
330,107017,89,2569,"every year tex live provides a new version. my recollection is that soon after a new version is released, the old version's tlmgr stops fetching updates to  has_external_tag . they provide upgrading instructions with the disclaimer this procedure is not bullet-proof, or especially recommended there is no upgrade path for  has_external_tag . looking at the release history, it is not clear to me what is actually changing between releases such that a full new install is required/recommended. i always thought of tex live as providing useful binaries (e.g., pdflatex,  has_external_tag , and makeindex) and a convenient way of  has_external_tag   has_external_tag   has_external_tag . what am i missing? why does tex live need a new install every year?","Why does TeX Live ""require"" yearly updates?",4,10,107162.0,10038.0,2013-04-05 12:31:19,<texlive><updating>,,1,981
331,109758,111,4407,"i've been using latex for about two years; i'm only  has_external_tag  tex now, to get a better understanding of the foundations. in chapter 6 : running tex of his texbook (more spec has_external_tag ically, on page 23),  has_external_tag  writes about how to get started with tex: go to the lab where the graphic  has_external_tag  device is, since you will be wanting to see the  has_external_tag  of what you get---it won't really be satisfactory to run tex from a remote location, where you can't hold the generated documents in your own hands. this passage left me a bit confused: back in the day, when tex was released, did one have to print out the  has_external_tag  document (i.e. produce a hard copy) in order to visualise it?  has_external_tag  not, what was on-screen visualisation like? was the quality sufficient to get a good idea of what a hard copy would look like? i'm just being curious, here...  has_external_tag  on-screen visualisation was indeed possible, would anybody have screenshots they'd be willing to share or link to in an answer? edit: since all of the  has_external_tag  i've got so far are equally valid, i cannot reasonably accept a particular one.","How was TeX output visualised on screen, back in the day?",10,16,,21891.0,2013-04-20 13:31:51,<viewers><printing><tex-history>,,1,1335
332,109969,53,3217,"with many  has_external_tag   has_external_tag , you have the opportunity of practicing the language by doing problems or developing programs that will do certain things. with latex, however, you can't exactly do that because it is a typesetting language and therefore, requires some sort of material to be practiced with. i understand there is the  has_external_tag  package but what are somethings that a person can do to practice their latex skills without having the need for material? for example, practice for building various  has_external_tag , practice for doing tricky math  has_external_tag  etc.",How to practice LaTeX?,12,7,110002.0,24817.0,2013-04-22 03:12:02,<best-practices>,,1,583
333,110133,66,13291,"i really want to convince my friends and family that latex is the choice for them when it comes to  has_external_tag  and creating beautiful documents. i am aware of the major advantages that come with using latex but some are not convinced. can someone please provide a side by side  has_external_tag  of a word document (or something of the sort) and a latex document that shows the obvious and subtle differences between the two? i want people to look at it and say ""ahhh, i see it, there's a major difference"".","Visual comparison between LaTeX and Word output (hyphenation, typesetting, ligatures etc)",7,11,110140.0,24817.0,2013-04-22 20:37:08,<latex-project><msword>,,1,511
334,112343,99,20849,"i'm interested in  has_external_tag  about some nice-looking table samples.  has_external_tag s can make a huge difference, and just providing some  has_external_tag  to headers, background, or borders can dramatically change presentation. any samples you're proud to share? (btw here's a sample i like, but unfortunately, not tex...)",Beautiful table samples,9,8,,17176.0,2013-05-04 11:03:22,<tables><big-list>,,1,424
335,116709,54,1402,"from other  has_external_tag  on this site and the faq of the tex user group my understanding is that: tex is the original typesetting  has_external_tag , written by  has_external_tag  omega, etex,  has_external_tag ,  has_external_tag ,  has_external_tag  are engines. they are variations of the original tex  has_external_tag , written in different  has_external_tag , designed to give almost the same  has_external_tag  for the same  has_external_tag  as the original tex, but with great variations in the inner workings and slight variations in the interface that make possible for the user to access the inner workings latex and  has_external_tag  are macro  has_external_tag . they are like libraries of tex  has_external_tag . while latex works on all the engines, the last version of  has_external_tag  (mark iv) works only with  has_external_tag , because it uses many features exclusive of this engine. what i do not understand is why both latex and  has_external_tag  require their own executable. isn't it possible just to  has_external_tag  in the tex  has_external_tag   has_external_tag  where one wishes to use latex just the definitions of the latex  has_external_tag  (maybe with an \ has_external_tag  directive)?","If LaTeX is only a macro package, why does it have its own executable?",2,2,116711.0,31458.0,2013-05-29 14:55:34,<macros><tex-core><context><latex-project>,,1,1111
336,116846,54,3481,"barbara beeton said (tugboat vol. 34, pag. 4): as noted on don  has_external_tag 's tex  has_external_tag  pages, www-cs-faculty.stanford.edu/~ has_external_tag /abcde.html, he ""intend[s] to check on purported bugs again in the years 2013, 2020, 2028, 2037, etc."" so 2013 is the year for a  has_external_tag  session. my question after dek has debugged (i.e. changed) tex, will there be identical  has_external_tag  in  has_external_tag ,  has_external_tag , and the other engines according to the  has_external_tag  in tex?","2013, year of the TeX bugs report. Will pdfTeX, XeTeX, etc. be changed accordingly?",3,3,,17147.0,2013-05-30 10:48:48,<tex-core><debugging><knuth>,,1,724
337,119713,119,2997,"i would like to  has_external_tag  a .pdf, where my readers could copy the rendered formulae and paste them directly in their tex documents. and the copied text would automatically be: \int x\sin ax\;\mathrm{d}x = \frac{\sin ax}{a^2}-\frac{x\cos ax}{a}+c is this possible?",Making equations copyable in pdf,1,1,119718.0,31834.0,2013-06-18 10:25:06,<equations><pdf><copy-paste><accessibility>,,1,426
338,120271,79,10897,"are there any professional alternatives to tex/latex which produce equal or even better typesetting? maybe expensive commercial ones. the software counts  has_external_tag  it is comparable or superior to latex (with  has_external_tag ) in typesetting text or math (or both). in any case, please mention both aspects in your answer. i am only aware of  has_attached_tag  (which is partly based on tex). note that i am not looking for an alternative for my personal use, i am just asking out of curiosity.",Alternatives to LaTeX,11,11,120496.0,4011.0,2013-06-20 19:18:20,<typography><latex-project>,,1,557
339,120821,60,2737,"i'm doing a  has_external_tag  on free-software references in movies, tv series, etc. things like: ""in dr. house they use kde as de"" or ""sheldon from the the big bang theory uses  has_external_tag ."" and the like. i'd love to  has_external_tag  some tex/latex facts, but i've not managed to find any reference. can you help me? only restriction is that the movie/tv series etc. must be english. i didn't know where to put this question so went for  has_external_tag . hope you don't mind this sort of questions, please forgive me  has_external_tag  this is not allowed.",TeX - LaTeX in pop culture,8,17,,32129.0,2013-06-24 14:33:28,<fun>,,1,582
340,122116,103,5499,"i thought of that old joke today, where a programmer can make an undeniable excuse for his leisure activities while in work on the basis that he is just waiting for his  has_external_tag  to compile. although i am a workaholic and a fair player, such an excuse comes in handy now and then, so what is the best way to achieve a long compilation time with as little additional  has_external_tag  as possible? additional imaginary points shall be awarded for any cunning additional value such as making it hard for a latex advanced user or even an expert to identify the cause straight away (the longer it takes, the better) or exceptionally creative ways of doing so. all solutions must eventually compile, so indefinite  has_external_tag  and such are prohibited. the ideal solution should not produce written  has_external_tag  to the built document, mask itself from the console  has_external_tag  log, load as few  has_external_tag  as possible, and be difficult to detect. use this as a basic template and use e.g.  has_external_tag  time to find how long the compilation took (should any solutions come, i shall time them under the same conditions and post the results) (this is unnecessary since there are virtually infinite solutions). \documentclass{ has_external_tag } \usepackage{ has_external_tag } \begin{document} \title{title} \author{author} \date{today} \maketitle \ has_external_tag  \end{document} hopefully it is worth some time and a laugh and not just one of my idiomatic (and perhaps idiotic) creations.",How to prolong compilation time while engaging in leisure activities?,16,17,122382.0,4363.0,2013-07-02 14:30:00,<compiling><fun>,,1,1891
341,123174,60,758,"this question led to a new package: pkgloader( has_external_tag , github) latex package conflicts are a common  has_external_tag  of frustration: (1) (2) (3) (4) (5) (6). to quote freek dijkstra: package conflicts in latex are a hell. i've been looking around, but i don't think anyone has worked on what would seem, to me, the obvious solution: a package which automates conflict  has_external_tag  for latex  has_external_tag . as it happens, my phd  has_external_tag  (delta modeling) matches this problem closely, so i've made a quick start on that package and i would like some feedback on the idea. the current version is temporarily stored in an svn branch for another package. it depends on the l3graph package i'm working on, which is not ready for  has_external_tag  yet. the l3graph package offers a graph datastructure for  has_external_tag  with facilities for detecting cycles and working with the transitive closure/reduction and topological order of  has_external_tag . package  has_external_tag  the pkgloader package offers  has_external_tag  for resolving conflicts, and is backed by a  has_external_tag  of known  has_external_tag s. for the average user, everything would just work. the user interface looks like this: \documentclass{ has_external_tag } \usepackage{pkgloader} % list  has_external_tag  in any order you please \usepackage{xltxtra} \usepackage[ has_external_tag ]{graphicx} \load has_external_tag now \begin{document} \end{document} by redefining \usepackage (and friends), pkgloader gathers the list of  has_external_tag  (with  has_external_tag ) that the user wants to load, then loads them in the right order at the \load has_external_tag now command. the package order above (needs  has_external_tag ) would immediately cause an error  has_external_tag  not for pkgloader. it is able to prevent the problem because i've already  has_external_tag d a modest list of package-ordering  has_external_tag : \load { has_external_tag } before { has_external_tag } \load { has_external_tag } before { has_external_tag } \load {float} before { has_external_tag } \load { has_external_tag } before {algorithm} \load { has_external_tag } before {xuni has_external_tag } \load { has_external_tag } before {xltxtra} \load {graphicx} before {xltxtra} \load {graphicx} before { has_external_tag } \load {caption} before {subfig} these can also be added manually. potential features fixing the package loading order is only the first (and simplest) step. with a bit of extra work we could add features like the following: a package ordering rule like: \load { has_external_tag } late (or early) facilities for package authors to  has_external_tag  their own  has_external_tag s in a un has_external_tag orm way automatic detection of cycles within the  has_external_tag  accumulating and combining package  has_external_tag , with spec has_external_tag ic  has_external_tag  per package adding extra 'glue  has_external_tag ' to make two other  has_external_tag  behave ( has_external_tag  they're both being loaded) automatically resolving pretty much every conflict listed on freek's page. for conflicts that cannot (yet) be resolved, at least show an error message rather than let things go wrong at a later stage. question: what prior work is there? spec has_external_tag ically: is there already another package that does (something like) this? are there any spec has_external_tag ic pitfalls i should be aware of? other than freek's page, is there any kind of comprehensive list of known conflicts and  has_external_tag s? i think a package like this has the potential to be very useful to a lot of people,  has_external_tag  i do this right. a package like this will have a very wide scope. i don't want to step on anyone's toes, so please help me do this right. i'd be happy to collaborate with the community on this - any feedback is welcome, so contact me  has_external_tag  you're interested.",Automated management of package options and loading order,1,31,158605.0,14886.0,2013-07-08 21:31:06,<incompatibility><package-options>,,1,5700
342,123671,57,6889,"how can i insert a line break in a tikz node? simply putting \\ where i want the break doesn't work (see  has_external_tag ). is there a way to make lines break automatically at some specified  has_external_tag ? and can i control the alignment of the text (left, right, centered, justified)? \documentclass{ has_external_tag } \usepackage{tikz} \begin{document} \begin{ has_external_tag } \node {first line\\second line}; \end{ has_external_tag } \end{document}",Manual/automatic line breaks and text alignment in TikZ nodes,1,9,124114.0,2552.0,2013-07-11 23:04:43,<tikz-pgf><horizontal-alignment><line-breaking><nodes>,,1,598
343,124291,75,1759,"i am trying to produce a structured or 'tagged'  has_external_tag  from  has_external_tag  (tex live 2013) that passes automated  has_external_tag  in  has_external_tag   has_external_tag  for tagging. these  has_external_tag  are the de facto indicator for a document  has_external_tag , which are often required by universities, government agencies and others worldwide for published documents. to test a document for  has_external_tag  / tagging, try this: open the  has_external_tag  in  has_external_tag  reader 'file -> 'document properties' -> 'description' under 'advanced', you'll see a field, 'tagged  has_external_tag '. ideally it should say 'yes'. but it doesn't :( question: does anyone know of any way to create a  has_external_tag  which passes  has_external_tag 's 'tagged  has_external_tag ' test directly from latex? the ideal solution would be a package or two that can be called from the  has_external_tag  of a latex document. i want something that is very low effort for the author, and can thus be very easily integrated with existing workflows. note: there has been discussion about this in the past (see tags and  has_external_tag  on the right), but as of may 2014, there was no clear solution to this. much of the existing discussion is from 2012 or earlier (see how to create tagged  has_external_tag ?), and so i'd like to see  has_external_tag  we can kick-start this discussion. why this isn't a duplicate question: when i first posted this question in july 2013, it was flagged as a duplicate of a question from 2010. the answer references a presentation given at at tug 2010. that presentation basically says ""we're working on it"", and is not an answer that allows me to implement a solution. because it is now 2014, i think it reasonable to expect that: there have been new developments in this field through new  has_external_tag  or updates to core latex attempting to comply with section 508 will have required that people figure out solutions. this is a relatively recent requirement and so solutions may have changed since 2010 the software that is typically used to judge compliance ( has_external_tag   has_external_tag ) has changed several  has_external_tag  since the question was not answered  has_external_tag  that address  has_external_tag  have been proposed but not come in to widespread use or even disappeared (e.g. the  has_external_tag  package, http://www.babs.gmxhome.de/da_ergeb.htm), and it is therefore reasonable to revisit this issue with fresh eyes.",Revisiting producing structured PDFs from LaTeX,2,19,,29222.0,2013-07-16 19:30:08,<pdf><viewers><accessibility><pdf-a>,,1,2979
344,128454,138,6658,"for a year-long capstone project in computer science, i have to do some 'original  has_external_tag .' i'm still not entirely sure what this entails, but it just struck me that perhaps i can do  has_external_tag  and simultaneously help the only open  has_external_tag  project i truly believe in. are there any open problems in tex or latex that i could attempt to solve over the course of a year?  has_external_tag  possible, one problem per answer. (note you can still post multiple  has_external_tag .) to clar has_external_tag y, i'm not looking for ideas that would make cool  has_external_tag  per se. i'm not looking to add some neat package on  has_external_tag ; that isn't nearly fundamental enough. i'm not even looking for high-scale  has_external_tag  project either; those are things you can just truck through (with the possible exception of a  has_external_tag  style editor; i understand that's a doosie). i'm looking for problems that have (or need) a clear definition of the problem are fundamentally applicable to the core of tex's typesetting (to clar has_external_tag y, i'm not expecting to re-code tex for this, but it's not out of the question. the ' has_external_tag ' problem may have to lead to this, whoever does it.) are within the scope of an undergraduate/graduate final year. (i go to a weird school; we have some pretty amazing  has_external_tag  going on at the undergraduate level. see the project's official spec has_external_tag ication, keeping in mind that each department has its own spin.) i ended up going with 're-evaluating and improving knuth-plass for modern hardware' as my proposal, and my adviser was enthusiastic about it (at least upon realizing i wasn't wanting to extend the language of tex). so i began my  has_external_tag  and, lo and behold, it's already been looked at! (this isn't surprising, but it's definitely depressing.) perhaps this algorithm could be implemented in one of the newer tex engines, but that is beyond the scope of cs  has_external_tag . (for example, it could be applied to avoid  has_external_tag  and stacks, to improve pagination, etc.) thanks for all of your suggestions!",Are there any open research problems in the world of TeX?,23,28,128601.0,17423.0,2013-08-16 04:40:42,<tex-core><latex-project><big-list><research>,,1,2345
345,129274,85,3356," has_external_tag  illusions are  has_external_tag , so i thought it would be a good idea to have a list of  has_external_tag  illusions designed using  has_external_tag , or pgf/tikz, or ps-tricks, or  has_external_tag . each entry should display one  has_external_tag  illusion and the  has_external_tag  necessary to produce it.",Showcase of optical illusions made with TeX/LaTeX/LuaTeX/ConTeXt,16,3,,3954.0,2013-08-20 19:59:27,<big-list><fun>,,1,262
346,134638,132,4758,"i'm making a  has_external_tag . the  has_external_tag  will be for tug, 2015. last year i also made a  has_external_tag  but because of time constraints most  has_external_tag  were  has_external_tag . since this is a lot of work, i need your help.  has_external_tag  you can/want to help out, the following are the requirements for contributions: your contribution should not exceed 1 page of a4  has_external_tag , in  has_external_tag  or a5  has_external_tag , portrait orientation. you should post your tex solution as an answer to this question.  has_external_tag  possible, please provide a hyperlink to the  has_external_tag   has_external_tag  document.  has_external_tag  you want to make your submission available for the  has_external_tag , you should make sure the document can be made available in a single page  has_external_tag  that has a  has_external_tag  that does not exceed a4/ has_external_tag . i will ask you for the  has_external_tag   has_external_tag  i need it. your submission may use user-defined  has_external_tag  and proprietary  has_external_tag . there is no need to make these available. your submission should  has_external_tag  a short  has_external_tag  and a screenshot of the  has_external_tag . the following template may be useful to get started. % save this document as example.tex % compile this document with:  has_external_tag latex -shell-escape example.tex \documentclass{ has_external_tag } % needed to make sure your page  has_external_tag  % are the same as that of the  has_external_tag . \usepackage[ has_external_tag ,a4paper]{ has_external_tag } \usepackage{tikz} \usetikzlibrary{external} \pagestyle{empty} \begin{document} \begin{ has_external_tag } \node[scale=10]{your art here.}; \end{ has_external_tag } \end{document} on 4 october, 2013 i decided to relax my question and also accept showcases of  has_external_tag . on 12 november, i once more relaxed my question because i definitely don't have the time to make a tasty looking  has_external_tag  on my own. there may be a prize for one or two submissions. springer are kindly donating two copies of latex and friends.  has_external_tag  there are enough submissions, i'll compile a  has_external_tag . otherwise, i may have to  has_external_tag  the project. there have been too few submissions so i am  has_external_tag ling the  has_external_tag  for 2014. peter wilson has already implemented a tex-based  has_external_tag  so i don't see any real problem. nicholas hamilton and chriss have won a copy of the book. when the  has_external_tag  is finished, i will post the  has_external_tag  as an answer to this question. hopefully, this will help people who want to do similar things. fwiw i decided not to award my bounty (500) today (2014-02-14) as i'd like to  has_external_tag  the standard a bit.",Showcase TeX Typography for TUG's Calendar,18,19,,10274.0,2013-09-23 08:42:27,<typography><examples><calendar><calligraphy><typefaces>,,1,3124
347,139733,107,7591,"i understand that this post may cause some down votes because it seems a bit off-topic, but having seen the discussion on christmas tree with latex i am still willing to try. my girlfriend's birthday is coming (ok, actually less than 12 hrs!). i would like to  has_external_tag  her a little love note. both of us have just started our phd. so i suddenly come up with this idea of drawing a red cute love heart to her using latex. it must be of a lot of  has_external_tag ! come on! show your romantics, tex geeks and gurus! who says we only know about technology?! we do understand love! :d",Can we make a love heart with LaTeX?,12,7,,31917.0,2013-10-20 16:48:24,<tikz-pgf><diagrams><fun>,,1,787
348,139873,114,7856,"i want to collect the most common mistakes, misconceptions, pitfalls, etc that (la)tex and friends users make. please one answer for each mistake, misconception, pitfall, etc. i am only interested in more technical, objective  has_external_tag  rather than psychological, social,  has_external_tag   has_external_tag . from this complete infinite list of technical and objective  has_external_tag , we can have a reference how to teach newbies much better directly or indirectly via writing a good book. the technical and object  has_external_tag  are, for example, as follows. beginners sometimes use $\huge e=mc^2$ with the hope they will get a huge formula. it actually does not produce the expected result. the correct way is \huge $e=mc^2$. beginner sometimes use  has_external_tag  inside table because they assume  has_external_tag  is the longer version of tabular which is able to be sandwiched in table. etc.",What are the most common mistakes that beginners of (La)TeX and Friends make?,40,20,,19356.0,2013-10-21 11:09:33,<best-practices><big-list>,,1,1055
349,145969,53,1834,"i want to reproduce the following diagram in tikz. latex  has_external_tag  of my  has_external_tag  is below: \documentclass[tikz]{ has_external_tag } \usepackage{ has_external_tag } \begin{document} \begin{ has_external_tag } \draw [-latex, thick] (0, 0) -- (0, 6) node [above] {\large{$e$}}; \draw [-latex, thick] (0, 3) -- (6, 3) node [right] {\large{$\widehat{y}$}}; \draw [thick] (0, 0.5) -- (5, 4); \draw [thick] (0, 1.75) -- (5, 5.25); \end{ has_external_tag } \end{document} i wonder how to fill specified area by dotted points. any help will be highly appreciated. thanks edited how about this one?",Filling specified area by random dots in TikZ,6,3,145972.0,4821.0,2013-11-20 10:17:13,<tikz-pgf><pgfplots>,,1,1040
350,147891,52,1794,"i am attempting to create a usable function within latex such that its inputs are transformed mathematically. however, i cannot find any  has_external_tag  that can perform such mathematical function definition. here is an example of what i am seeking: having defined a function entitled \mymathfunction which accepts only one parameter, the follow usage: \mymathfunction{2} should  has_external_tag  6  has_external_tag  the function is defined as follows: ({#1} * 5) - {#1}^2 where {#1} is the parameter, and in the case of my example, is equal to 2. additionally, the function should be usable within a  has_external_tag   has_external_tag . e.g. \ps has_external_tag [ algebraic, linecolor = red, linewidth = 1pt ]{0}{twopi} {\mymathfunction{x}}",How can I define a mathematical function as a LaTeX macro?,11,3,147984.0,10194.0,2013-12-01 18:08:49,<pstricks><calculations><pst-plot>,,1,934
351,153392,74,2217,"since the december 20, 2013, we have new major release of the wonderful tikz/pgf package: version 3.0.0! 1 unfortunately, i was not able to find a nice human readable list of  has_external_tag , that goes to some depth and maybe even provides some  has_external_tag . this page probably comes closest to it: 2 therefore, i would like to ask you to point out some of the new features and give  has_external_tag  of their usage! a bounty might be awarded ;-). 1. http://sourceforge.net/projects/pgf/ 2. http://sourceforge.net/projects/pgf/files/pgf/version%203.0.0/",What are the new features in TikZ/pgf 3.0?,2,7,153399.0,1183.0,2014-01-10 16:15:04,<tikz-pgf>,,1,866
